PlayerID,FirstName,LastName,Club,Position,BaseSalary,GuaranteedComp,Year,Duplicate
nokVxF,Brenden,Aaronson,PHI,M-F,"70000.08","98309.48",2019,kvIERT1c
nokVxF,Brenden,Aaronson,PHI,M,"85000.00","103309.00",2020,FLFrtIYG
3Gr5oW,Paxten,Aaronson,PHI,M,"87500.00","91500.00",2021,CCQ7EN1Z
3Gr5oW,Paxten,Aaronson,PHI,M,"107500.00","111500.00",2022,fzokVHiQ
3bsHJ5,Eddie,Ababio,COL,D,"32604.0","32604.0",2011,kNTn4h1t
99FASA,Liel,Abada,CLT,F,"2300000.00","2448500.00",2024,EpxGwGx3
99FASA,Liel,Abada,CLT,F,"2400000.00","2548500.00",2025 Sp,BSlXAJL7
D4Dzri,Anatole,Abang,RBNY,F,"50000.0","50000.0",2015,qzQIpuNk
D4Dzri,Anatole,Abang,RBNY,F,"62500.0","62500.0",2016,x2YjPyt6
D4Dzri,Anatole,Abang,RBNY,F,"65625.0","65625.0",2017,gNQV7SHV
D4Dzri,Anatole,Abang,RBNY,F,"68927.00","68927.00",2018,qqYeIgWZ
pJZUYh,Aminu,Abdallah,VAN,M,"46500.0","46500.0",2013,NDGpRm4B
TOEq8i,Saad,Abdul-Salaam,KC,D,"60000.0","73750.0",2015,wd5hPCr1
TOEq8i,Saad,Abdul-Salaam,KC,D,"63000.0","76750.0",2016,40b4qyQi
TOEq8i,Saad,Abdul-Salaam,KC,D,"96800.0","110550.0",2017,krnyd6fX
TOEq8i,Saad,Abdul-Salaam,NYC,D,"106480.00","120230.00",2018,4eXaLxlJ
TOEq8i,Saad,Abdul-Salaam,SEA,D,"70250.04","70250.04",2019,KG5GDLF0
TOEq8i,Saad,Abdul-Salaam,CIN,D,"81375.00","90042.00",2020,xkpdznlS
TOEq8i,Saad,Abdul-Salaam,CLB,D,"125000.00","133667.00",2021,GidNVaxL
2qrZkq,Luciano,Abecasis,SJ,D,"380000.00","394000.00",2021,4AIsvy6h
fC3PEV,Ramon,Abila,DC,F,"800000.00","1105000.00",2021,COxxTZWz
WNcw6B,Luis,Abram,ATL,D,"556364.00","695977.00",2023,U1muKx0m
WNcw6B,Luis,Abram,ATL,D,"732275.00","871888.00",2024,wQHx8QsV
WNcw6B,Luis,Abram,ATL,D,"732275.00","871888.00",2025 Sp,pP3DECk3
2G9oPa,Mohammed,Abu,CLB,M,"165000.0","171250.0",2017,tulIx73O
2G9oPa,Mohammed,Abu,CLB,M,"175008.00","181258.00",2018,560Eehjf
2G9oPa,Mohammed,Abu,DC,M,"81375.00","81375.00",2020,oM47Id1r
LGeMOB,Lalas,Abubakar,CLB,D,"65000.04","72500.04",2017,i2ghFmsI
LGeMOB,Lalas,Abubakar,CLB,D,"68250.04","75750.04",2018,Vykb9zsz
LGeMOB,Lalas,Abubakar,COL,D,"135000.00","144937.50",2019,UQX8U0If
LGeMOB,Lalas,Abubakar,COL,D,"145000.00","154937.00",2020,bzLmHo6q
LGeMOB,Lalas,Abubakar,COL,D,"210000.00","247125.00",2021,XqpuVwZB
LGeMOB,Lalas,Abubakar,COL,D,"235000.00","272125.00",2022,LnhBU6KF
LGeMOB,Lalas,Abubakar,COL,D,"665000.00","702125.00",2023,Z1gXkoIW
LGeMOB,Lalas,Abubakar,COL,D,"665000.00","702125.00",2024,2e1SHmAB
LGeMOB,Lalas,Abubakar,DAL,D,"700000.00","737125.00",2025 Sp,hiCARpR8
L3F9hR,David,Accam,CHI,F,"650000.0","720937.5",2015,8tgxQGSH
L3F9hR,David,Accam,CHI,F-M,"700000.0","770937.5",2016,js9qybQN
L3F9hR,David,Accam,CHI,F-M,"750000.0","820937.5",2017,y2vmxANi
L3F9hR,David,Accam,PHI,F-M,"1250000.04","1250000.04",2018,pGttxhQu
L3F9hR,David,Accam,CLB,M-F,"1010004.00","1137920.00",2019,UV7cbU05
L3F9hR,David,Accam,NSH,F,"875000.00","1002916.00",2020,Yn2hZeq6
L3F9hR,David,Accam,NSH,F,"975000.00","1102916.00",2021,eZZQL3HG
Uc7zOV,Nicolas,Acevedo,NYC,D-M,"135000.00","151000.00",2020,gn061ilT
Uc7zOV,Nicolas,Acevedo,NYC,D-M,"135000.00","151000.00",2021,ebjqE7v4
Uc7zOV,Nicolas,Acevedo,NYC,D-M,"200000.00","244800.00",2022,zbV1np27
Uc7zOV,Nicolas,Acevedo,NYC,D-M,"230000.00","274800.00",2023,zclKPNmQ
Uc7zOV,Nicolas,Acevedo,NYC,M,"300000.00","344800.00",2024,aqm4uBXM
rvWQj2,Alonso,Aceves,CHI,D,"330000.00","368900.00",2023,A0evPoL2
j55wZP,Ifunanyachi,Achara,TOR,M,"63547.00","63547.00",2020,dBkSv4oe
j55wZP,Ifunanyachi,Achara,TOR,M,"66724.00","66724.00",2021,RE6hdYFv
j55wZP,Ifunanyachi,Achara,TOR,M,"84000.00","84000.00",2022,WtaGg2Ua
j55wZP,Ifunanyachi,Achara,HOU,F,"85444.00","85444.00",2023,Zdgd6niq
KR2qnF,Bryan,Acosta,DAL,M,"600000.00","650000.00",2019,9V3ZZUTI
KR2qnF,Bryan,Acosta,DAL,M,"600000.00","650000.00",2020,pUEPeXc1
KR2qnF,Bryan,Acosta,DAL,M,"650000.00","700000.00",2021,BF6bBxB3
KR2qnF,Bryan,Acosta,COL,M,"650000.00","706667.00",2022,E6vc0ydw
KR2qnF,Bryan,Acosta,POR,M,"675000.00","731667.00",2023,63QBbFXb
KR2qnF,Bryan,Acosta,NSH,M,"175000.00","196250.00",2025 Sp,InIFp6Bv
q9M7fQ,Danilo,Acosta,RSL,D/M,"62500.0","62500.0",2016,8TKx651K
q9M7fQ,Danilo,Acosta,RSL,M,"65625.0","65625.0",2017,A4Qf5ZyV
q9M7fQ,Danilo,Acosta,RSL,M,"100000.00","100000.00",2018,5BQrPVRw
q9M7fQ,Danilo,Acosta,ORL,D,"110000.04","110000.04",2019,3YJCiZKP
q9M7fQ,Danilo,Acosta,LA,D,"81375.00","81375.00",2020,YBkdrkcx
q9M7fQ,Danilo,Acosta,LA,D,"135000.00","135000.00",2021,Tojk9ulN
3yiN8K,George,Acosta,MIA,M,"81375.00","81375.00",2020,RDFxJXBC
3yiN8K,George,Acosta,MIA,M,"81375.00","81375.00",2021,D3lzbyAe
3yiN8K,George,Acosta,MIA,M,"65500.00","65500.00",2022,E2UGOQmC
KyJScX,Kellyn,Acosta,DAL,M,"46500.0","70500.0",2013,39X8NwMB
KyJScX,Kellyn,Acosta,DAL,M,"55000.0","79000.0",2014,xNzylagG
KyJScX,Kellyn,Acosta,DAL,M,"60000.0","84000.0",2015,SAGxxPCK
KyJScX,Kellyn,Acosta,DAL,M-D,"220000.0","240000.0",2016,Yya7tCY8
KyJScX,Kellyn,Acosta,DAL,M,"260000.0","280000.0",2017,smBK7w1u
KyJScX,Kellyn,Acosta,COL,M,"280000.00","300000.00",2018,EZJkGLoT
KyJScX,Kellyn,Acosta,COL,D-M,"549999.96","664999.96",2019,cJ7cKlsq
KyJScX,Kellyn,Acosta,COL,M,"850000.00","965000.00",2020,nGTZOilx
KyJScX,Kellyn,Acosta,COL,M,"1000000.00","1115000.00",2021,0hy7vbbX
KyJScX,Kellyn,Acosta,LAFC,M,"1100000.00","1215000.00",2022,hmiphZwn
KyJScX,Kellyn,Acosta,LAFC,D-M,"1250000.00","1365000.00",2023,rdrdXntY
KyJScX,Kellyn,Acosta,CHI,M,"1392188.00","1558869.00",2024,puH9e33r
KyJScX,Kellyn,Acosta,CHI,M,"1461796.00","1628477.00",2025 Sp,UtO0X6yR
SYJxQy,Luciano,Acosta,DC,M-F,"327272.76","429272.76",2016,qIAl1K2B
SYJxQy,Luciano,Acosta,DC,M-F,"500000.0","602000.0",2017,Ilw2oSgl
SYJxQy,Luciano,Acosta,DC,F-M,"550000.00","652000.00",2018,tq7ipLdO
SYJxQy,Luciano,Acosta,DC,M-F,"600000.00","702000.00",2019,BSkNQo5G
SYJxQy,Luciano,Acosta,CIN,M,"1943500.00","2222854.00",2021,BYX4Lz4m
SYJxQy,Luciano,Acosta,CIN,M,"1943500.00","2222854.00",2022,m1sWiqIt
SYJxQy,Luciano,Acosta,CIN,M-F,"1943500.00","2222854.00",2023,a61oO2JR
SYJxQy,Luciano,Acosta,CIN,M,"2960000.00","4216413.00",2024,Q6Mp3GSY
SYJxQy,Luciano,Acosta,DAL,M,"3040000.00","4296413.00",2025 Sp,vNZ6CTE9
D2BXbk,Kyle,Adams,HOU,D,"63547.00","63547.00",2020,bfYiTkXC
QcWcao,Mohammed "Mo",Adams,CHI,M,"90000.00","125000.00",2018,GMcjrNMR
QcWcao,Mohammed "Mo",Adams,ATL,M,"99999.96","134999.96",2019,I59HVjzT
QcWcao,Mohammed "Mo",Adams,ATL,M,"110000.00","130000.00",2020,BbsMwhCA
QcWcao,Mohammed "Mo",Adams,ATL,M,"121000.00","141000.00",2021,POiOhFZt
btKl5g,Tyler,Adams,RBNY,M,"65000.0","81041.67",2016,vX0F4eU3
btKl5g,Tyler,Adams,RBNY,M,"75000.0","91041.67",2017,XGrTiH80
btKl5g,Tyler,Adams,RBNY,M,"100000.00","146041.67",2018,AtpdOP9U
qxd0lj,Nicholas,Addlery,DC,F,"36000.0","36000.0",2007,01Qqoiu0
14Kf39,Jordan,Adebayo-Smith,MNUFC,F,"71401.00","88621.00",2024,vwWT20AR
14Kf39,Jordan,Adebayo-Smith,MNUFC,F,"104000.00","121220.00",2025 Sp,DJZOKux7
iRS1kp,Michael,Adedokun,MTL,D,"80622.00","80622.00",2025 Sp,coTPJmNk
ndxOpf,Seyi,Adekoya,SEA,F,"53004.0","53004.0",2017,1BjmRdir
fjiFpL,Sam,Adekugbe,VAN,D,"729516.00","817516.00",2023,RgxMfDUA
fjiFpL,Sam,Adekugbe,VAN,D,"825000.00","913000.00",2024,85VFLPZN
fjiFpL,Sam,Adekugbe,VAN,D,"875000.00","963000.00",2025 Sp,2V3SlAqz
XKdse1,Samuel,Adekugbe,VAN,D,"46500.0","51500.0",2013,PzbryGWB
XKdse1,Samuel,Adekugbe,VAN,D,"50000.0","55000.0",2014,RlXSmNSK
XKdse1,Samuel,Adekugbe,VAN,D,"60000.0","65000.0",2015,e767Q0uq
XKdse1,Samuel,Adekugbe,VAN,D,"70000.0","75000.0",2016,bw617lEQ
XKdse1,Samuel,Adekugbe,VAN,D,"80000.0","85000.0",2017,pDypHRay
JtVHx7,Samuel,Adeniran,SEA,F,"65500.00","65500.00",2022,q35OzP28
JtVHx7,Samuel,Adeniran,STL,F,"85444.00","85444.00",2023,pneKsgWa
JtVHx7,Samuel,Adeniran,PHI,F,"93988.00","93988.00",2024,zRaBzZxU
tgG8LU,Fanendo,Adi,POR,F,"580800.0","593300.0",2014,I1Rya9Dd
tgG8LU,Fanendo,Adi,POR,F,"651500.0","664000.0",2015,G0kH12Ur
tgG8LU,Fanendo,Adi,POR,F,"640000.0","712500.0",2016,PBNdR9Y6
tgG8LU,Fanendo,Adi,POR,F,"1190004.0","1736254.0",2017,dYvw8GYg
tgG8LU,Fanendo,Adi,CIN,F,"1275000.00","1933333.33",2018,20bj2yfY
tgG8LU,Fanendo,Adi,CIN,F,"1360008.00","1965008.00",2019,jKXGrusM
tgG8LU,Fanendo,Adi,CLB,F,"1370008.00","1775008.00",2020,EcOpHd0O
tgG8LU,Fanendo,Adi,MNUFC,F,"81375.00","83875.00",2021,rTNtNNQ8
uMvPSA,Bismark,Adjei-Boateng,COL,M,"300000.0","341246.0",2017,JvZXV5Vu
JVln3D,Nana,Adjei-Boateng,COL,M,"320004.00","361250.00",2018,pHAwrbLo
1juTlj,Ali,Adnan,VAN,D,"1200000.00","1277499.90",2019,Qh8PHU5W
1juTlj,Ali,Adnan,VAN,D,"1149996.00","1227496.00",2020,4zXd8XtQ
qMZWi2,Freddy,Adu,PHI,M,"475884.0","594884.0",2011,xI9RGOMT
qMZWi2,Freddy,Adu,PHI,M,"400000.0","519000.0",2012,FH9Y2RAL
VkfyrL,Vardan,Adzemian,LA,D,"12900.0","12900.0",2008,nDwcELQw
QTQfeo,Francois,Affolter,SJ,D,"200000.04","232650.04",2018,CNjPLtbh
QTQfeo,Francois,Affolter,SJ,D,"249999.96","281999.96",2019,luX6Goqr
rNlpJO,Harrison,Afful,CLB,D,"150000.0","150000.0",2015,krt7KPLH
rNlpJO,Harrison,Afful,CLB,D,"275000.0","291666.67",2016,2bpwGPnT
rNlpJO,Harrison,Afful,CLB,D,"280000.0","296666.67",2017,sKa1pLIZ
rNlpJO,Harrison,Afful,CLB,D,"288099.96","363799.96",2018,gzfglg2P
rNlpJO,Harrison,Afful,CLB,D,"288099.96","363799.96",2019,dnMmXHd6
rNlpJO,Harrison,Afful,CLB,D,"310000.00","340000.00",2020,tkPm0zoG
rNlpJO,Harrison,Afful,CLB,D,"335000.00","365000.00",2021,qd7c3IGl
rNlpJO,Harrison,Afful,CLT,D,"300000.00","332500.00",2022,I03URTbw
rNlpJO,Harrison,Afful,CLT,D,"85444.00","85444.00",2023,PAf7eDol
Sd3CPm,Leo,Afonso,MIA,F,"71401.00","71401.00",2024,MuL3H9q7
Sd3CPm,Leo,Afonso,MIA,F,"80622.00","80622.00",2025 Sp,IvmvGSkn
6Vc0uq,Stephen,Afrifa,KC,F,"67360.00","67360.00",2023,6UrrvW3S
6Vc0uq,Stephen,Afrifa,KC,F,"71401.00","71401.00",2024,8N9KDrbx
6Vc0uq,Stephen,Afrifa,KC,F,"104000.00","104000.00",2025 Sp,dJXNMpxj
U2k4cw,Willy,Agada,KC,F,"200000.00","246875.00",2022,CD1Niybr
U2k4cw,Willy,Agada,KC,F,"225000.00","271875.00",2023,Rb2Jsgsb
U2k4cw,Willy,Agada,KC,F,"475000.00","521875.00",2024,qsFzXaFR
U2k4cw,Willy,Agada,RSL,F,"500000.00","546875.00",2025 Sp,IkiYot5q
BMZ91F,Gale,Agbossoumonde,TOR,D,"46500.0","53166.67",2013,mFBaqE2t
BMZ91F,Gale,Agbossoumonde,COL,D,"48825.0","55491.67",2014,yyGFK8V4
rkPz1k,London,Aghedo,CIN,D,"67360.00","67360.00",2023,vwFwXxNX
rkPz1k,London,Aghedo,CIN,D,"71401.00","71401.00",2024,5j40LgC3
AvxKdw,Christopher,Agorsor,RSL,F,"32604.0","32604.0",2011,ib1QDTa7
WGeAkh,Oskar,Agren,SJ,D,"65500.00","65500.00",2022,pwq7V0JF
WGeAkh,Oskar,Agren,SJ,D,"85444.00","85444.00",2023,B2P4qmoB
hmqTQM,Juan,Agudelo,RBNY,F,"40000.0","70000.0",2010,w6fncSIf
hmqTQM,Juan,Agudelo,RBNY,F,"55000.0","85000.0",2011,E98KzMtT
hmqTQM,Juan,Agudelo,CHV,F,"70000.0","100000.0",2012,XIlQkNJc
hmqTQM,Juan,Agudelo,NE,F,"145000.0","175000.0",2013,Hvh0S6xx
hmqTQM,Juan,Agudelo,NE,F,"400000.0","427500.0",2015,BkkK7P1s
hmqTQM,Juan,Agudelo,NE,F,"425000.0","452500.0",2016,rlr8mwRK
hmqTQM,Juan,Agudelo,NE,F,"475000.0","502500.0",2017,ECGqtdEI
hmqTQM,Juan,Agudelo,NE,F,"575000.00","602500.00",2018,RjcoejMC
hmqTQM,Juan,Agudelo,NE,F,"574999.92","604999.92",2019,UDTyDXTe
hmqTQM,Juan,Agudelo,MIA,F,"300000.00","300000.00",2020,O7ZLPoVX
hmqTQM,Juan,Agudelo,MNUFC,F,"200000.00","212500.00",2021,JPNfLmEg
16fqIL,Abel,Aguilar,DAL,M,"272727.24","328127.24",2018,uVKsYjsx
9adp5w,Miguel,Aguilar,DC,M,"60000.0","60000.0",2015,v9L6MpMv
9adp5w,Miguel,Aguilar,DC,M,"63000.0","63000.0",2016,9xKuCQPn
GsRwD3,Raul,Aguilera,ORL,M,"63547.00","63547.00",2021,13uk3GgP
hiqyN8,Daniel,Aguirre,LA,M-F,"63547.00","63547.00",2021,wi1kt1cV
hiqyN8,Daniel,Aguirre,LA,M-F,"66724.00","66724.00",2022,JrUYpSzi
hiqyN8,Daniel,Aguirre,LA,M,"85444.00","85444.00",2023,UIJH01ba
I2JfNC,Patrick,Agyemang,CLT,F,"67360.00","67360.00",2023,ZyUaCKP9
I2JfNC,Patrick,Agyemang,CLT,F,"71401.00","71401.00",2024,OtFRCHLg
I2JfNC,Patrick,Agyemang,CLT,F,"104000.00","104000.00",2025 Sp,vdMrndCC
cDNnlL,Ali,Ahmed,VAN,M,"85444.00","94819.00",2023,BN8SAgWE
cDNnlL,Ali,Ahmed,VAN,M,"100000.00","109375.00",2024,gLIYsUlM
cDNnlL,Ali,Ahmed,VAN,M,"150000.00","159375.00",2025 Sp,nmCZPZWy
0VZrYj,Matheus,Aias,ORL,F,"252000.00","267500.00",2020,JyP1xqHV
0VZrYj,Matheus,Aias,ORL,F,"252000.00","267500.00",2021,blkda3PU
09jr8D,Fraser,Aird,VAN,D-M,"51500.0","58625.0",2016,lu9CoQdL
RKWdDW,Olukorede,Aiyegbusi,KC,D,"40000.0","40000.0",2010,84tLfBB0
RKWdDW,Olukorede,Aiyegbusi,KC,D,"42000.0","42000.0",2011,P4zZzL53
RKWdDW,Olukorede,Aiyegbusi,KC,D,"44100.0","44100.0",2012,tH1Vdzlf
PlDS26,Jose,Aja,ORL,D,"216000.0","216000.0",2017,51iKKt93
PlDS26,Jose,Aja,VAN,D,"240000.00","240000.00",2018,faWa0wYJ
PlDS26,Jose,Aja,MNUFC,D,"81375.00","94708.00",2020,DoQ1aOS8
F8jyF7,Forster,Ajago,NSH,F,"71401.00","71401.00",2024,wa7utuTQ
F8jyF7,Forster,Ajago,RSL,F,"80622.00","80622.00",2025 Sp,nHAcwaMk
qYyCmy,Jacob,Akanyirige,SJ,D,"54500.04","56500.04",2018,dfxeySOS
qYyCmy,Jacob,Akanyirige,SJ,D,"62225.04","64225.04",2019,23nj8hAN
qYyCmy,Jacob,Akanyirige,SJ,D,"85000.00","87000.00",2020,3b1IreMI
qYyCmy,Jacob,Akanyirige,SJ,D,"105000.00","107000.00",2021,evvZkms5
tjLJcr,Carlos,Akapo,SJ,D,"500000.00","545111.00",2022,g9LbXoY2
tjLJcr,Carlos,Akapo,SJ,D,"525000.00","570111.00",2023,hs2R6kou
tjLJcr,Carlos,Akapo,SJ,D,"550000.00","595111.00",2024,9fPFDX0r
X075lQ,Ager,Aketxe Barrutia,TOR,M,"1190000.04","1295000.04",2018,fxyECio1
ct6553,Tesho,Akindele,DAL,F,"48500.0","48500.0",2014,0qejnqvN
ct6553,Tesho,Akindele,DAL,F,"70000.0","87500.0",2015,gsNbe9Vi
ct6553,Tesho,Akindele,DAL,M-F,"90000.0","107500.0",2016,SA43CiiL
ct6553,Tesho,Akindele,DAL,F-M,"95000.0","112500.0",2017,WfZaX5BM
ct6553,Tesho,Akindele,DAL,F-M,"105000.00","122500.00",2018,NKTXtXMJ
ct6553,Tesho,Akindele,ORL,F,"150000.00","150000.00",2019,QlyMDHn5
ct6553,Tesho,Akindele,ORL,F,"200000.00","215000.00",2020,w1ZeWRpf
ct6553,Tesho,Akindele,ORL,F,"275000.00","290000.00",2021,5O5VKu1I
ct6553,Tesho,Akindele,ORL,F,"325000.00","340000.00",2022,8Jpkg5Kf
h0UkXf,Matai,Akinmboni,DC,D,"65500.00","75000.00",2022,AWRrfzkY
h0UkXf,Matai,Akinmboni,DC,D,"67360.00","76860.00",2023,G3YByLrs
h0UkXf,Matai,Akinmboni,DC,D,"89716.00","99216.00",2024,CL9tBr92
6iGEK4,Ayo,Akinola,TOR,F,"54504.00","140504.00",2018,ifECzIHC
6iGEK4,Ayo,Akinola,TOR,F,"56256.00","124256.00",2019,UaWuNDFZ
6iGEK4,Ayo,Akinola,TOR,F,"81375.00","149375.00",2020,TwLgtBLC
6iGEK4,Ayo,Akinola,TOR,F,"89513.00","157513.00",2021,V9tNao9k
6iGEK4,Ayo,Akinola,TOR,F,"600000.00","671875.00",2022,8SEcQckY
6iGEK4,Ayo,Akinola,SJ,F,"700000.00","771875.00",2023,uFgGxLLZ
F55CRS,Mouloud,Akloul,VAN,D,"150000.0","150000.0",2011,3Oh12Rrf
1Mhg8o,Andre,Akpan,COL,F,"40000.0","65000.0",2010,tMzTw48x
1Mhg8o,Andre,Akpan,COL,F,"48000.0","48000.0",2011,NXDzdVCr
1Mhg8o,Andre,Akpan,COL,F,"57200.0","57200.0",2012,KtvEiLnq
1Mhg8o,Andre,Akpan,RBNY,F,"67595.0","67595.0",2013,IRrwkdpt
1Mhg8o,Andre,Akpan,NE,F,"48500.0","51333.33",2014,h5dUX7WP
gyoiVU,Joey,Akpunonu,CIN,D,"67360.00","69860.00",2023,sC719cih
gyoiVU,Joey,Akpunonu,CIN,D,"71401.00","73901.00",2024,GF2A0GuS
btTzZf,Charles,Alamo,LA,GK,"12900.0","12900.0",2008,7jRXBpzr
uW6mvm,Oswaldo,Alanis,SJ,D,"450000.00","550000.00",2020,cpkWsiCe
uW6mvm,Oswaldo,Alanis,SJ,D,"630000.00","730000.00",2021,NF6IJ75Z
k2gTEp,Jaime,Alas,SJ,M,"90000.0","91250.0",2013,dbS4L0JD
GLa7vF,Fatai,Alashe,SJ,M,"60000.0","76250.0",2015,rW8i7Cs8
GLa7vF,Fatai,Alashe,SJ,M,"74250.0","90500.0",2016,dw963Ggi
GLa7vF,Fatai,Alashe,SJ,M,"98175.0","114425.0",2017,1YNeofSn
GLa7vF,Fatai,Alashe,CIN,M,"107992.50","124242.50",2018,Vu7TO0Ee
GLa7vF,Fatai,Alashe,CIN,D-M,"189999.96","189999.96",2019,JnOdNr66
GLa7vF,Fatai,Alashe,CLB,M,"210000.00","210000.00",2020,j3IBEEii
YjSshJ,Jordi,Alba,MIA,D,"1000000.00","1250000.00",2023,ZF7gwM6V
YjSshJ,Jordi,Alba,MIA,D,"1250000.00","1500000.00",2024,NW6icdlL
YjSshJ,Jordi,Alba,MIA,D,"6000000.00","6000000.00",2025 Sp,LmVE0kYe
U1ivbJ,Nazmi,Albadawi,CIN,M-F,"70250.04","70250.04",2019,LhiBN9Zd
xj3rSl,Roland,Alberg,PHI,M,"328000.0","377250.0",2016,FUDpSLln
xj3rSl,Roland,Alberg,PHI,M,"345000.0","394250.0",2017,97J9OIen
lT1hxi,Chris,Albright,LA,M-D,"142500.0","142500.0",2007,jEnMjg1Q
lT1hxi,Chris,Albright,NE,D,"160000.0","160000.0",2008,Q1X4l8a9
lT1hxi,Chris,Albright,NE,D,"176000.0","176000.0",2009,QjNvmm9m
lT1hxi,Chris,Albright,RBNY,D,"84000.0","84000.0",2010,CAdcVpOo
lT1hxi,Chris,Albright,RBNY,D,"100800.0","104133.33",2011,uQHYpWxx
lT1hxi,Chris,Albright,PHI,D,"55000.0","55000.0",2012,3TxEwOAo
lT1hxi,Chris,Albright,PHI,D,"75000.0","75000.0",2013,sw1c4kc2
jdA93g,Johnny,Alcaraz,HOU,M,"12900.0","12900.0",2008,36yCh0zf
mQEgGV,Jordy,Alcivar,CLT,M,"235000.00","325600.00",2022,CkiiocSY
qrDaSX,Bryce,Alderson,VAN,M,"60000.0","75000.0",2012,1w4duXkr
qrDaSX,Bryce,Alderson,VAN,M,"65000.0","80000.0",2013,NTOXVkh1
qrDaSX,Bryce,Alderson,VAN,M,"100000.0","115000.0",2014,vxHgDepB
VUxBAF,Romain,Alessandrini,LA,M,"1669400.64","1999400.64",2017,O8KAYr2d
VUxBAF,Romain,Alessandrini,LA,M,"1539996.00","1869996.00",2018,at2rcprS
VUxBAF,Romain,Alessandrini,LA,M-F,"1610004.00","1940004.00",2019,gsVEEOUS
b7Hov0,,Alex,CHI,M,"96000.0","105950.0",2012,hrU4kefI
b7Hov0,,Alex,CHI,M,"110000.0","119950.0",2013,RjQnqcue
b7Hov0,,Alex,CHI,M,"123750.0","133700.0",2014,JGvlrFgh
b7Hov0,,Alex,HOU,M,"142000.0","142000.0",2015,0ZZNbKXF
b7Hov0,,Alex,HOU,M,"152000.0","152000.0",2016,nvBddUtx
b7Hov0,,Alex,HOU,M,"170000.0","170000.0",2017,L9hvwhoM
72H2pR,Eric,Alexander,DAL,M,"40000.0","40000.0",2010,UUbsC5FL
72H2pR,Eric,Alexander,POR,M,"46750.0","46750.0",2011,AR1iDFIa
72H2pR,Eric,Alexander,POR,M,"56925.0","56925.0",2012,Vr0tniTi
72H2pR,Eric,Alexander,RBNY,M,"70867.5","70867.5",2013,IrKwGnwC
72H2pR,Eric,Alexander,RBNY,M,"115000.0","128750.0",2014,A7hgZVSJ
72H2pR,Eric,Alexander,MTL,M,"140000.0","153750.0",2015,TQ1FyMFs
72H2pR,Eric,Alexander,MTL,M,"165000.0","178750.0",2016,QgEOLb1l
72H2pR,Eric,Alexander,HOU,M,"190000.0","203750.0",2017,kOqIoW18
72H2pR,Eric,Alexander,HOU,M,"260004.00","260004.00",2018,weCvqaOC
72H2pR,Eric,Alexander,DAL,M,"270000.00","270000.00",2019,etqOYnHL
EEcgEA,Davi,Alexandre,RBNY,D,"71401.00","86111.00",2024,TDktXpur
EEcgEA,Davi,Alexandre,RBNY,D,"80622.00","95332.00",2025 Sp,nko4wJgh
RWLqRu,Jean,Alexandre,RSL,M,"34000.0","34000.0",2009,HK1Mffzk
RWLqRu,Jean,Alexandre,RSL,M,"40000.0","40000.0",2010,kpPdG9Zx
RWLqRu,Jean,Alexandre,RSL,M,"42000.0","42000.0",2011,ZpqzhRdQ
RWLqRu,Jean,Alexandre,SJ,M,"44100.0","44100.0",2012,xFDwLbqA
wM9usq,Caio,Alexandre Souza e Silva,VAN,M,"500000.00","539583.00",2021,S4fAEDSY
wM9usq,Caio,Alexandre Souza e Silva,VAN,M,"500000.00","562500.00",2022,wwKqxIC4
wM9usq,Caio,Alexandre Souza e Silva,VAN,M,"500000.00","562500.00",2023,QlBJpYag
Laca5f,Tony,Alfaro,SEA,D,"51500.0","51500.0",2016,V16iPm8F
Laca5f,Tony,Alfaro,SEA,D,"54075.0","54075.0",2017,WxF9AKjp
Laca5f,Tony,Alfaro,SEA,D,"67500.00","67500.00",2018,RnFquRho
Laca5f,Tony,Alfaro,DC,D,"81375.00","81375.00",2021,kH6fxXbC
Laca5f,Tony,Alfaro,DC,D,"89513.00","89513.00",2022,yOnwlQO5
Laca5f,Tony,Alfaro,LA,D,"120000.00","120000.00",2023,B5DyqQPF
xakikZ,Kalif,Alhassan,POR,M,"60000.0","69250.0",2011,FVAYpv2I
xakikZ,Kalif,Alhassan,POR,M,"70000.0","79250.0",2012,OKRMzIUf
xakikZ,Kalif,Alhassan,POR,M,"80000.0","89250.0",2013,GolpWgjC
xakikZ,Kalif,Alhassan,POR,M,"120000.0","120000.0",2014,61CDRMyD
TZXKIo,Ignacio,Aliseda,CHI,F,"399996.00","621497.00",2020,zMwmlCDz
TZXKIo,Ignacio,Aliseda,CHI,M,"600000.00","821501.00",2021,21C6FQqu
yftAuU,Ibrahim,Aliyu,HOU,F,"425004.00","476383.00",2023,04dX7ETq
yftAuU,Ibrahim,Aliyu,HOU,F,"450000.00","501379.00",2024,Ipgx0nSi
yftAuU,Ibrahim,Aliyu,CLB,F,"474996.00","526375.00",2025 Sp,1stwtR78
7vI7xt,Brandon,Allen,RBNY,F,"62500.0","62500.0",2016,pbkw6o8h
7vI7xt,Brandon,Allen,RBNY,F,"65625.0","65625.0",2017,EWWKlk9x
o1W5f0,Ely,Allen,LA,F,"12900.0","12900.0",2008,PYMCrDv3
o1W5f0,Ely,Allen,DC,F-M,"15300.0","15300.0",2009,s3whV9Ju
sW8hQB,Jordan,Allen,RSL,M/F,"80000.0","90000.0",2014,f9j83KaJ
sW8hQB,Jordan,Allen,RSL,M/F,"80000.0","90000.0",2015,kxlCjIts
